Barangay,Date,Year,Month,Record_Type,Value
Addition Hills,2023-06-30,2023,7,fitted,0.486887
Addition Hills,2023-06-30,2023,7,moving_avg_6,1.000000
Addition Hills,2023-07-31,2023,8,actual,1.000000
Addition Hills,2023-07-31,2023,8,fitted,0.709809
Addition Hills,2023-07-31,2023,8,moving_avg_6,1.166667
Addition Hills,2023-08-31,2023,9,actual,1.000000
Addition Hills,2023-08-31,2023,9,fitted,0.632656
Addition Hills,2023-08-31,2023,9,moving_avg_6,1.000000
Addition Hills,2023-09-30,2023,10,actual,0.000000
Addition Hills,2023-09-30,2023,10,fitted,0.658137
Addition Hills,2023-09-30,2023,10,moving_avg_6,1.000000
Addition Hills,2023-10-31,2023,11,actual,3.000000
Addition Hills,2023-10-31,2023,11,fitted,0.500183
Addition Hills,2023-10-31,2023,11,moving_avg_6,1.500000
Addition Hills,2023-11-30,2023,12,actual,2.000000
Addition Hills,2023-11-30,2023,12,fitted,0.675546
Addition Hills,2023-11-30,2023,12,moving_avg_6,1.666667
Addition Hills,2023-12-31,2024,1,actual,1.000000
Addition Hills,2023-12-31,2024,1,fitted,0.724465
Addition Hills,2023-12-31,2024,1,moving_avg_6,1.333333
Addition Hills,2024-01-31,2024,2,actual,1.000000
Addition Hills,2024-01-31,2024,2,fitted,0.845432
Addition Hills,2024-01-31,2024,2,moving_avg_6,1.333333
Addition Hills,2024-02-29,2024,3,actual,1.000000
Addition Hills,2024-02-29,2024,3,fitted,0.684659
Addition Hills,2024-02-29,2024,3,moving_avg_6,1.333333
Addition Hills,2024-03-31,2024,4,actual,3.000000
Addition Hills,2024-03-31,2024,4,fitted,0.883832
Addition Hills,2024-03-31,2024,4,moving_avg_6,1.833333
Addition Hills,2024-04-30,2024,5,actual,1.000000
Addition Hills,2024-04-30,2024,5,fitted,1.108571
Addition Hills,2024-04-30,2024,5,moving_avg_6,1.500000
Addition Hills,2024-05-31,2024,6,actual,1.000000
Addition Hills,2024-05-31,2024,6,fitted,0.871922
Addition Hills,2024-05-31,2024,6,moving_avg_6,1.333333
Addition Hills,2024-06-30,2024,7,actual,1.000000
Addition Hills,2024-06-30,2024,7,fitted,0.788414
Addition Hills,2024-06-30,2024,7,moving_avg_6,1.333333
Addition Hills,2024-07-31,2024,8,actual,1.000000
Addition Hills,2024-07-31,2024,8,fitted,0.917402
Addition Hills,2024-07-31,2024,8,moving_avg_6,1.333333
Addition Hills,2024-08-31,2024,9,actual,2.000000
Addition Hills,2024-08-31,2024,9,fitted,0.914903
Addition Hills,2024-08-31,2024,9,moving_avg_6,1.500000
Addition Hills,2024-09-30,2024,10,actual,0.000000
Addition Hills,2024-09-30,2024,10,fitted,1.173905
Addition Hills,2024-09-30,2024,10,moving_avg_6,1.000000
Addition Hills,2024-10-31,2024,11,actual,0.000000
Addition Hills,2024-10-31,2024,11,fitted,0.654426
Addition Hills,2024-10-31,2024,11,moving_avg_6,0.833333
Addition Hills,2024-11-30,2024,12,actual,2.000000
Addition Hills,2024-11-30,2024,12,fitted,0.637823
Addition Hills,2024-11-30,2024,12,moving_avg_6,1.000000
Addition Hills,2025-09-30,2025,10,ci_lower,-0.337130
Addition Hills,2025-09-30,2025,10,ci_upper,4.867765
Addition Hills,2025-09-30,2025,10,forecast,0.972198
Addition Hills,2025-10-31,2025,11,ci_lower,-0.395347
Addition Hills,2025-10-31,2025,11,ci_upper,4.394642
Addition Hills,2025-10-31,2025,11,forecast,0.806069
Addition Hills,2025-11-30,2025,12,ci_lower,-0.373609
Addition Hills,2025-11-30,2025,12,ci_upper,4.589008
Addition Hills,2025-11-30,2025,12,forecast,0.871071
Addition Hills,2025-12-31,2026,1,ci_lower,-0.373455
Addition Hills,2025-12-31,2026,1,ci_upper,4.622075
Addition Hills,2025-12-31,2026,1,forecast,0.876828
Addition Hills,2026-01-31,2026,2,ci_lower,-0.375259
Addition Hills,2026-01-31,2026,2,ci_upper,4.642550
Addition Hills,2026-01-31,2026,2,forecast,0.877533
Addition Hills,2026-02-28,2026,3,ci_lower,-0.375226
Addition Hills,2026-02-28,2026,3,ci_upper,4.680091
Addition Hills,2026-02-28,2026,3,forecast,0.883819
Addition Hills,2026-03-31,2026,4,ci_lower,-0.379401
Addition Hills,2026-03-31,2026,4,ci_upper,4.679292
Addition Hills,2026-03-31,2026,4,forecast,0.877382
Addition Hills,2026-04-30,2026,5,ci_lower,-0.381388
Addition Hills,2026-04-30,2026,5,ci_upper,4.698284
Addition Hills,2026-04-30,2026,5,forecast,0.877505
Addition Hills,2026-05-31,2026,6,ci_lower,-0.383363
Addition Hills,2026-05-31,2026,6,ci_upper,4.717283
Addition Hills,2026-05-31,2026,6,forecast,0.877628
Addition Hills,2026-06-30,2026,7,ci_lower,-0.385407
Addition Hills,2026-06-30,2026,7,ci_upper,4.735541
Addition Hills,2026-06-30,2026,7,forecast,0.877505
Addition Hills,2026-07-31,2026,8,ci_lower,-0.386169
Addition Hills,2026-07-31,2026,8,ci_upper,4.765718
Addition Hills,2026-07-31,2026,8,forecast,0.881270
Addition Hills,2026-08-31,2026,9,ci_lower,-0.391503
Addition Hills,2026-08-31,2026,9,ci_upper,4.752711
Addition Hills,2026-08-31,2026,9,forecast,0.870964
Addition Hills,2026-09-30,2026,10,ci_lower,-0.393384
Addition Hills,2026-09-30,2026,10,ci_upper,4.772051
Addition Hills,2026-09-30,2026,10,forecast,0.871208
Bagong Silang,2011-07-31,2011,8,actual,1.000000
Bagong Silang,2011-07-31,2011,8,fitted,0.000000
Bagong Silang,2011-08-31,2011,9,actual,0.000000
Bagong Silang,2011-08-31,2011,9,fitted,1.050824
Bagong Silang,2011-09-30,2011,10,actual,0.000000
Bagong Silang,2011-09-30,2011,10,fitted,-0.048950
Bagong Silang,2011-10-31,2011,11,actual,0.000000
Bagong Silang,2011-10-31,2011,11,fitted,0.000000
Bagong Silang,2011-11-30,2011,12,actual,0.000000
Bagong Silang,2011-11-30,2011,12,fitted,0.000000
Bagong Silang,2011-12-31,2012,1,actual,0.000000
Bagong Silang,2011-12-31,2012,1,fitted,0.000000
Bagong Silang,2011-12-31,2012,1,moving_avg_6,0.166667
Bagong Silang,2012-01-31,2012,2,actual,0.000000
Bagong Silang,2012-01-31,2012,2,fitted,0.000000
Bagong Silang,2012-01-31,2012,2,moving_avg_6,0.000000
Bagong Silang,2012-02-29,2012,3,actual,0.000000
Bagong Silang,2012-02-29,2012,3,fitted,0.000000
Bagong Silang,2012-02-29,2012,3,moving_avg_6,0.000000
Bagong Silang,2012-03-31,2012,4,actual,0.000000
Bagong Silang,2012-03-31,2012,4,fitted,0.000000
Bagong Silang,2012-03-31,2012,4,moving_avg_6,0.000000
Bagong Silang,2012-04-30,2012,5,actual,0.000000
Bagong Silang,2012-04-30,2012,5,fitted,0.000000
Bagong Silang,2012-04-30,2012,5,moving_avg_6,0.000000
Bagong Silang,2012-05-31,2012,6,actual,0.000000
Bagong Silang,2012-05-31,2012,6,fitted,0.000000
Bagong Silang,2012-05-31,2012,6,moving_avg_6,0.000000
Bagong Silang,2012-06-30,2012,7,actual,0.000000
Bagong Silang,2012-06-30,2012,7,fitted,0.000000
Bagong Silang,2012-06-30,2012,7,moving_avg_6,0.000000
Bagong Silang,2012-07-31,2012,8,actual,1.000000
Bagong Silang,2012-07-31,2012,8,fitted,-0.120192
Bagong Silang,2012-07-31,2012,8,moving_avg_6,0.166667
Bagong Silang,2012-08-31,2012,9,actual,0.000000
Bagong Silang,2012-08-31,2012,9,fitted,1.787223
Bagong Silang,2012-08-31,2012,9,moving_avg_6,0.166667
Bagong Silang,2012-09-30,2012,10,actual,1.000000
Bagong Silang,2012-09-30,2012,10,fitted,-0.067823
Bagong Silang,2012-09-30,2012,10,moving_avg_6,0.333333
Bagong Silang,2012-10-31,2012,11,actual,0.000000
Bagong Silang,2012-10-31,2012,11,fitted,0.435691
Bagong Silang,2012-10-31,2012,11,moving_avg_6,0.333333
Bagong Silang,2012-11-30,2012,12,actual,0.000000
Bagong Silang,2012-11-30,2012,12,fitted,0.210349
Bagong Silang,2012-11-30,2012,12,moving_avg_6,0.333333
Bagong Silang,2012-12-31,2013,1,actual,0.000000
Bagong Silang,2012-12-31,2013,1,fitted,0.153939
Bagong Silang,2012-12-31,2013,1,moving_avg_6,0.333333
Bagong Silang,2013-01-31,2013,2,actual,0.000000
Bagong Silang,2013-01-31,2013,2,fitted,0.121363
Bagong Silang,2013-01-31,2013,2,moving_avg_6,0.166667
Bagong Silang,2013-02-28,2013,3,actual,1.000000
Bagong Silang,2013-02-28,2013,3,fitted,0.100159
Bagong Silang,2013-02-28,2013,3,moving_avg_6,0.333333
Bagong Silang,2013-03-31,2013,4,actual,0.000000
Bagong Silang,2013-03-31,2013,4,fitted,0.259894
Bagong Silang,2013-03-31,2013,4,moving_avg_6,0.166667
Bagong Silang,2013-04-30,2013,5,actual,1.000000
Bagong Silang,2013-04-30,2013,5,fitted,0.164114
Bagong Silang,2013-04-30,2013,5,moving_avg_6,0.333333
Bagong Silang,2013-05-31,2013,6,actual,0.000000
Bagong Silang,2013-05-31,2013,6,fitted,0.299892
Bagong Silang,2013-05-31,2013,6,moving_avg_6,0.333333
Bagong Silang,2013-06-30,2013,7,actual,0.000000
Bagong Silang,2013-06-30,2013,7,fitted,0.204259
Bagong Silang,2013-06-30,2013,7,moving_avg_6,0.333333
Bagong Silang,2013-07-31,2013,8,actual,0.000000
Bagong Silang,2013-07-31,2013,8,fitted,-0.102239
Bagong Silang,2013-07-31,2013,8,moving_avg_6,0.333333
Bagong Silang,2013-08-31,2013,9,actual,1.000000
Bagong Silang,2013-08-31,2013,9,fitted,0.130720
Bagong Silang,2013-08-31,2013,9,moving_avg_6,0.333333
Bagong Silang,2013-09-30,2013,10,actual,0.000000
Bagong Silang,2013-09-30,2013,10,fitted,0.140719
Bagong Silang,2013-09-30,2013,10,moving_avg_6,0.333333
Bagong Silang,2013-10-31,2013,11,actual,0.000000
Bagong Silang,2013-10-31,2013,11,fitted,0.159375
Bagong Silang,2013-10-31,2013,11,moving_avg_6,0.166667
Bagong Silang,2013-11-30,2013,12,actual,0.000000
Bagong Silang,2013-11-30,2013,12,fitted,0.147076
Bagong Silang,2013-11-30,2013,12,moving_avg_6,0.166667
Bagong Silang,2013-12-31,2014,1,actual,0.000000
Bagong Silang,2013-12-31,2014,1,fitted,0.141134
Bagong Silang,2013-12-31,2014,1,moving_avg_6,0.166667
Bagong Silang,2014-01-31,2014,2,actual,0.000000
Bagong Silang,2014-01-31,2014,2,fitted,0.135653
Bagong Silang,2014-01-31,2014,2,moving_avg_6,0.166667
Bagong Silang,2014-02-28,2014,3,actual,0.000000
Bagong Silang,2014-02-28,2014,3,fitted,0.057364
Bagong Silang,2014-02-28,2014,3,moving_avg_6,0.000000
Bagong Silang,2014-03-31,2014,4,actual,0.000000
Bagong Silang,2014-03-31,2014,4,fitted,0.133924
Bagong Silang,2014-03-31,2014,4,moving_avg_6,0.000000
Bagong Silang,2014-04-30,2014,5,actual,0.000000
Bagong Silang,2014-04-30,2014,5,fitted,0.051010
Bagong Silang,2014-04-30,2014,5,moving_avg_6,0.000000
Bagong Silang,2014-05-31,2014,6,actual,0.000000
Bagong Silang,2014-05-31,2014,6,fitted,0.127463
Bagong Silang,2014-05-31,2014,6,moving_avg_6,0.000000
Bagong Silang,2014-06-30,2014,7,actual,0.000000
Bagong Silang,2014-06-30,2014,7,fitted,0.117866
Bagong Silang,2014-06-30,2014,7,moving_avg_6,0.000000
Bagong Silang,2014-07-31,2014,8,actual,0.000000
Bagong Silang,2014-07-31,2014,8,fitted,0.211551
Bagong Silang,2014-07-31,2014,8,moving_avg_6,0.000000
Bagong Silang,2014-08-31,2014,9,actual,0.000000
Bagong Silang,2014-08-31,2014,9,fitted,0.069822
Bagong Silang,2014-08-31,2014,9,moving_avg_6,0.000000
Bagong Silang,2014-09-30,2014,10,actual,0.000000
Bagong Silang,2014-09-30,2014,10,fitted,0.145879
Bagong Silang,2014-09-30,2014,10,moving_avg_6,0.000000
Bagong Silang,2014-10-31,2014,11,actual,0.000000
Bagong Silang,2014-10-31,2014,11,fitted,0.110047
Bagong Silang,2014-10-31,2014,11,moving_avg_6,0.000000
Bagong Silang,2014-11-30,2014,12,actual,0.000000
Bagong Silang,2014-11-30,2014,12,fitted,0.108117
Bagong Silang,2014-11-30,2014,12,moving_avg_6,0.000000
Bagong Silang,2014-12-31,2015,1,actual,0.000000
Bagong Silang,2014-12-31,2015,1,fitted,0.104580
Bagong Silang,2014-12-31,2015,1,moving_avg_6,0.000000
Bagong Silang,2015-01-31,2015,2,actual,0.000000
Bagong Silang,2015-01-31,2015,2,fitted,0.101267
Bagong Silang,2015-01-31,2015,2,moving_avg_6,0.000000
Bagong Silang,2015-02-28,2015,3,actual,0.000000
Bagong Silang,2015-02-28,2015,3,fitted,0.122941
Bagong Silang,2015-02-28,2015,3,moving_avg_6,0.000000
Bagong Silang,2015-03-31,2015,4,actual,1.000000
Bagong Silang,2015-03-31,2015,4,fitted,0.092769
Bagong Silang,2015-03-31,2015,4,moving_avg_6,0.166667
Bagong Silang,2015-04-30,2015,5,actual,0.000000
Bagong Silang,2015-04-30,2015,5,fitted,0.196709
Bagong Silang,2015-04-30,2015,5,moving_avg_6,0.166667
Bagong Silang,2015-05-31,2015,6,actual,0.000000
Bagong Silang,2015-05-31,2015,6,fitted,0.105850
Bagong Silang,2015-05-31,2015,6,moving_avg_6,0.166667
Bagong Silang,2015-06-30,2015,7,actual,0.000000
Bagong Silang,2015-06-30,2015,7,fitted,0.104718
Bagong Silang,2015-06-30,2015,7,moving_avg_6,0.166667
Bagong Silang,2015-07-31,2015,8,actual,0.000000
Bagong Silang,2015-07-31,2015,8,fitted,0.071550
Bagong Silang,2015-07-31,2015,8,moving_avg_6,0.166667
Bagong Silang,2015-08-31,2015,9,actual,0.000000
Bagong Silang,2015-08-31,2015,9,fitted,0.113334
Bagong Silang,2015-08-31,2015,9,moving_avg_6,0.166667
Bagong Silang,2015-09-30,2015,10,actual,0.000000
Bagong Silang,2015-09-30,2015,10,fitted,0.084377
Bagong Silang,2015-09-30,2015,10,moving_avg_6,0.000000
Bagong Silang,2015-10-31,2015,11,actual,0.000000
Bagong Silang,2015-10-31,2015,11,fitted,0.092402
Bagong Silang,2015-10-31,2015,11,moving_avg_6,0.000000
Bagong Silang,2015-11-30,2015,12,actual,1.000000
Bagong Silang,2015-11-30,2015,12,fitted,0.089709
Bagong Silang,2015-11-30,2015,12,moving_avg_6,0.166667
Bagong Silang,2015-12-31,2016,1,actual,0.000000
Bagong Silang,2015-12-31,2016,1,fitted,0.160717
Bagong Silang,2015-12-31,2016,1,moving_avg_6,0.166667
Bagong Silang,2016-01-31,2016,2,actual,0.000000
Bagong Silang,2016-01-31,2016,2,fitted,0.100473
Bagong Silang,2016-01-31,2016,2,moving_avg_6,0.166667
Bagong Silang,2016-02-29,2016,3,actual,0.000000
Bagong Silang,2016-02-29,2016,3,fitted,0.090098
Bagong Silang,2016-02-29,2016,3,moving_avg_6,0.166667
Bagong Silang,2016-03-31,2016,4,actual,0.000000
Bagong Silang,2016-03-31,2016,4,fitted,0.050435
Bagong Silang,2016-03-31,2016,4,moving_avg_6,0.166667
Bagong Silang,2016-04-30,2016,5,actual,0.000000
Bagong Silang,2016-04-30,2016,5,fitted,0.090587
Bagong Silang,2016-04-30,2016,5,moving_avg_6,0.166667
Bagong Silang,2016-05-31,2016,6,actual,0.000000
Bagong Silang,2016-05-31,2016,6,fitted,0.094135
Bagong Silang,2016-05-31,2016,6,moving_avg_6,0.000000
Bagong Silang,2016-06-30,2016,7,actual,0.000000
Bagong Silang,2016-06-30,2016,7,fitted,0.091683
Bagong Silang,2016-06-30,2016,7,moving_avg_6,0.000000
Bagong Silang,2016-07-31,2016,8,actual,0.000000
Bagong Silang,2016-07-31,2016,8,fitted,0.100211
Bagong Silang,2016-07-31,2016,8,moving_avg_6,0.000000
Bagong Silang,2016-08-31,2016,9,actual,0.000000
Bagong Silang,2016-08-31,2016,9,fitted,0.083472
Bagong Silang,2016-08-31,2016,9,moving_avg_6,0.000000
Bagong Silang,2016-09-30,2016,10,actual,0.000000
Bagong Silang,2016-09-30,2016,10,fitted,0.090642
Bagong Silang,2016-09-30,2016,10,moving_avg_6,0.000000
Bagong Silang,2016-10-31,2016,11,actual,0.000000
Bagong Silang,2016-10-31,2016,11,fitted,0.085580
Bagong Silang,2016-10-31,2016,11,moving_avg_6,0.000000
Bagong Silang,2016-11-30,2016,12,actual,0.000000
Bagong Silang,2016-11-30,2016,12,fitted,0.038444
Bagong Silang,2016-11-30,2016,12,moving_avg_6,0.000000
Bagong Silang,2016-12-31,2017,1,actual,0.000000
Bagong Silang,2016-12-31,2017,1,fitted,0.086887
Bagong Silang,2016-12-31,2017,1,moving_avg_6,0.000000
Bagong Silang,2017-01-31,2017,2,actual,0.000000
Bagong Silang,2017-01-31,2017,2,fitted,0.081962
Bagong Silang,2017-01-31,2017,2,moving_avg_6,0.000000
Bagong Silang,2017-02-28,2017,3,actual,0.000000
Bagong Silang,2017-02-28,2017,3,fitted,0.083276
Bagong Silang,2017-02-28,2017,3,moving_avg_6,0.000000
Bagong Silang,2017-03-31,2017,4,actual,1.000000
Bagong Silang,2017-03-31,2017,4,fitted,0.094815
Bagong Silang,2017-03-31,2017,4,moving_avg_6,0.166667
Bagong Silang,2017-04-30,2017,5,actual,0.000000
Bagong Silang,2017-04-30,2017,5,fitted,0.147481
Bagong Silang,2017-04-30,2017,5,moving_avg_6,0.166667
Bagong Silang,2017-05-31,2017,6,actual,0.000000
Bagong Silang,2017-05-31,2017,6,fitted,0.087115
Bagong Silang,2017-05-31,2017,6,moving_avg_6,0.166667
Bagong Silang,2017-06-30,2017,7,actual,0.000000
Bagong Silang,2017-06-30,2017,7,fitted,0.085890
Bagong Silang,2017-06-30,2017,7,moving_avg_6,0.166667
Bagong Silang,2017-07-31,2017,8,actual,0.000000
Bagong Silang,2017-07-31,2017,8,fitted,0.081073
Bagong Silang,2017-07-31,2017,8,moving_avg_6,0.166667
Bagong Silang,2017-08-31,2017,9,actual,0.000000
Bagong Silang,2017-08-31,2017,9,fitted,0.084769
Bagong Silang,2017-08-31,2017,9,moving_avg_6,0.166667
Bagong Silang,2017-09-30,2017,10,actual,0.000000
Bagong Silang,2017-09-30,2017,10,fitted,0.080515
Bagong Silang,2017-09-30,2017,10,moving_avg_6,0.000000
Bagong Silang,2017-10-31,2017,11,actual,0.000000
Bagong Silang,2017-10-31,2017,11,fitted,0.080416
Bagong Silang,2017-10-31,2017,11,moving_avg_6,0.000000
Bagong Silang,2017-11-30,2017,12,actual,0.000000
Bagong Silang,2017-11-30,2017,12,fitted,0.094949
Bagong Silang,2017-11-30,2017,12,moving_avg_6,0.000000
Bagong Silang,2017-12-31,2018,1,actual,0.000000
Bagong Silang,2017-12-31,2018,1,fitted,0.076614
Bagong Silang,2017-12-31,2018,1,moving_avg_6,0.000000
Bagong Silang,2018-01-31,2018,2,actual,0.000000
Bagong Silang,2018-01-31,2018,2,fitted,0.076632
Bagong Silang,2018-01-31,2018,2,moving_avg_6,0.000000
Bagong Silang,2018-02-28,2018,3,actual,0.000000
Bagong Silang,2018-02-28,2018,3,fitted,0.074613
Bagong Silang,2018-02-28,2018,3,moving_avg_6,0.000000
Bagong Silang,2018-03-31,2018,4,actual,0.000000
Bagong Silang,2018-03-31,2018,4,fitted,0.024152
Bagong Silang,2018-03-31,2018,4,moving_avg_6,0.000000
Bagong Silang,2018-04-30,2018,5,actual,0.000000
Bagong Silang,2018-04-30,2018,5,fitted,0.076950
Bagong Silang,2018-04-30,2018,5,moving_avg_6,0.000000
Bagong Silang,2018-05-31,2018,6,actual,0.000000
Bagong Silang,2018-05-31,2018,6,fitted,0.073137
Bagong Silang,2018-05-31,2018,6,moving_avg_6,0.000000
Bagong Silang,2018-06-30,2018,7,actual,1.000000
Bagong Silang,2018-06-30,2018,7,fitted,0.072077
Bagong Silang,2018-06-30,2018,7,moving_avg_6,0.166667
Bagong Silang,2018-07-31,2018,8,actual,1.000000
Bagong Silang,2018-07-31,2018,8,fitted,0.137614
Bagong Silang,2018-07-31,2018,8,moving_avg_6,0.333333
Bagong Silang,2018-08-31,2018,9,actual,0.000000
Bagong Silang,2018-08-31,2018,9,fitted,0.144083
Bagong Silang,2018-08-31,2018,9,moving_avg_6,0.333333
Bagong Silang,2018-09-30,2018,10,actual,0.000000
Bagong Silang,2018-09-30,2018,10,fitted,0.087224
Bagong Silang,2018-09-30,2018,10,moving_avg_6,0.333333
Bagong Silang,2018-10-31,2018,11,actual,1.000000
Bagong Silang,2018-10-31,2018,11,fitted,0.085706
Bagong Silang,2018-10-31,2018,11,moving_avg_6,0.500000
Bagong Silang,2018-11-30,2018,12,actual,0.000000
Bagong Silang,2018-11-30,2018,12,fitted,0.144627
Bagong Silang,2018-11-30,2018,12,moving_avg_6,0.500000
Bagong Silang,2018-12-31,2019,1,actual,0.000000
Bagong Silang,2018-12-31,2019,1,fitted,0.092536
Bagong Silang,2018-12-31,2019,1,moving_avg_6,0.333333
Bagong Silang,2019-01-31,2019,2,actual,0.000000
Bagong Silang,2019-01-31,2019,2,fitted,0.090984
Bagong Silang,2019-01-31,2019,2,moving_avg_6,0.166667
Bagong Silang,2019-02-28,2019,3,actual,0.000000
Bagong Silang,2019-02-28,2019,3,fitted,0.090168
Bagong Silang,2019-02-28,2019,3,moving_avg_6,0.166667
Bagong Silang,2019-03-31,2019,4,actual,0.000000
Bagong Silang,2019-03-31,2019,4,fitted,0.106500
Bagong Silang,2019-03-31,2019,4,moving_avg_6,0.166667
Bagong Silang,2019-04-30,2019,5,actual,0.000000
Bagong Silang,2019-04-30,2019,5,fitted,0.086505
Bagong Silang,2019-04-30,2019,5,moving_avg_6,0.000000
Bagong Silang,2019-05-31,2019,6,actual,0.000000
Bagong Silang,2019-05-31,2019,6,fitted,0.086407
Bagong Silang,2019-05-31,2019,6,moving_avg_6,0.000000
Bagong Silang,2019-06-30,2019,7,actual,0.000000
Bagong Silang,2019-06-30,2019,7,fitted,0.039629
Bagong Silang,2019-06-30,2019,7,moving_avg_6,0.000000
Bagong Silang,2019-07-31,2019,8,actual,0.000000
Bagong Silang,2019-07-31,2019,8,fitted,0.042047
Bagong Silang,2019-07-31,2019,8,moving_avg_6,0.000000
Bagong Silang,2019-08-31,2019,9,actual,0.000000
Bagong Silang,2019-08-31,2019,9,fitted,0.088002
Bagong Silang,2019-08-31,2019,9,moving_avg_6,0.000000
Bagong Silang,2019-09-30,2019,10,actual,2.000000
Bagong Silang,2019-09-30,2019,10,fitted,0.083274
Bagong Silang,2019-09-30,2019,10,moving_avg_6,0.333333
Bagong Silang,2019-10-31,2019,11,actual,0.000000
Bagong Silang,2019-10-31,2019,11,fitted,0.136127
Bagong Silang,2019-10-31,2019,11,moving_avg_6,0.333333
Bagong Silang,2019-11-30,2019,12,actual,0.000000
Bagong Silang,2019-11-30,2019,12,fitted,0.099180
Bagong Silang,2019-11-30,2019,12,moving_avg_6,0.333333
Bagong Silang,2019-12-31,2020,1,actual,0.000000
Bagong Silang,2019-12-31,2020,1,fitted,0.092716
Bagong Silang,2019-12-31,2020,1,moving_avg_6,0.333333
Bagong Silang,2020-01-31,2020,2,actual,0.000000
Bagong Silang,2020-01-31,2020,2,fitted,0.091828
Bagong Silang,2020-01-31,2020,2,moving_avg_6,0.333333
Bagong Silang,2020-02-29,2020,3,actual,0.000000
Bagong Silang,2020-02-29,2020,3,fitted,0.090724
Bagong Silang,2020-02-29,2020,3,moving_avg_6,0.333333
Bagong Silang,2020-03-31,2020,4,actual,0.000000
Bagong Silang,2020-03-31,2020,4,fitted,0.083927
Bagong Silang,2020-03-31,2020,4,moving_avg_6,0.000000
Bagong Silang,2020-04-30,2020,5,actual,0.000000
Bagong Silang,2020-04-30,2020,5,fitted,0.089284
Bagong Silang,2020-04-30,2020,5,moving_avg_6,0.000000
Bagong Silang,2020-05-31,2020,6,actual,0.000000
Bagong Silang,2020-05-31,2020,6,fitted,0.088028
Bagong Silang,2020-05-31,2020,6,moving_avg_6,0.000000
Bagong Silang,2020-06-30,2020,7,actual,0.000000
Bagong Silang,2020-06-30,2020,7,fitted,0.103014
Bagong Silang,2020-06-30,2020,7,moving_avg_6,0.000000
Bagong Silang,2020-07-31,2020,8,actual,0.000000
Bagong Silang,2020-07-31,2020,8,fitted,0.100920
Bagong Silang,2020-07-31,2020,8,moving_avg_6,0.000000
